origin_cbg,destination_cbg,trips
371570413001,371570403002,68
371570411004,371570412003,1144
371570416011,371570406023,394
371570413002,371570412003,2148
371570410021,371570409001,2789
371570416023,371570415011,630
370670022002,371570410012,145
371570411005,371570405023,751
370810103002,371570415023,684
515900010001,371570403002,92
370810127072,371570412004,144
370810127072,371570412001,223
370570604003,371570413004,88
371570401022,371570414001,2097
370810155001,371570404002,302
370810159011,371570406023,430
371570405011,371570406011,15
370810159013,371570410021,107
510890102004,371570403002,86
371570411002,371570413004,870
370010203011,371570412003,225
370319710032,371570408001,17
370810151002,371570414001,178
511430114002,371570402003,55
510890107002,371570410012,345
511430111002,371570412003,47
371570405011,371570406013,87
371570415022,371570413003,300
370810126192,371570415022,15
370810156023,371570408001,196
370810167011,371570412003,18
371690707021,371570406023,2741
371570410014,371570403001,802
510890102003,371570410023,80
371570415021,371570410021,72
510890105002,371570408001,567
370810167022,371570412003,337
370810157043,371570408001,39
371690706001,371570408001,1875
370810165033,371570415021,79
371570416012,371570409002,54
371570411001,371570401013,433
371570404003,371570404003,6707
371570408001,371570410012,3832
371570411002,371570406023,233
371570411003,371570416021,178
371570406021,371570405013,866
515900014001,371570403001,61
371570415011,371570410022,135
370810159021,371570408001,117
371570405011,371570415021,166
371690701012,371570410023,60
371690706001,371570409003,138
516900005004,371570410023,40
371570404004,371570403001,11656
371570406023,371570413004,95
371570405013,371570405013,8341
370810125083,371570410022,59
515900002002,371570412003,616
370810127052,371570416012,34
516900003002,371570414001,6
450510517001,371570412004,38
371570405013,371570410012,1176
371570401023,371570403002,48
515900007003,371570403001,117
371570401022,371570411005,46
371570410022,371570410012,1064
371570403003,371570406023,4846
371570405012,371570410012,3204
370810161011,371570410012,191
371570405012,371570403002,5350
515900008001,371570405013,88
370319711031,371570415011,40
371570404004,371570410012,88
371570410023,371570410012,8428
371570409002,371570414001,192
370810155003,371570416012,69
510890103003,371570410023,40
371570401012,371570401013,78
371690707022,371570409001,104
371570410011,371570404003,77
371570410012,371570406023,9324
370670031051,371570410023,136
370670033152,371570410021,218
371570401021,371570412002,87
371570406021,371570410023,2674
510890104001,371570410023,136
371570410014,371570408001,7106
371570411001,371570415021,5942
371690706001,371570409001,118
320030067001,371570410021,139
370350114012,371570413004,68
371570415011,371570414002,6895
371570415023,371570405013,355
371570412003,371570416021,111
371570401023,371570408001,17
510890108002,371570410023,40
371570404003,371570409003,174
371690701012,371570403002,48
510890105002,371570406021,50
540790206071,371570406023,159
370670028091,371570410012,186
371570410022,371570415011,562
370010215001,371570412002,11
370810160072,371570415022,15
510890101002,371570406023,158
371570415011,371570412004,6313
370810164062,371570409001,80
371570405012,371570411006,64
510890106012,371570405023,45
370810108003,371570410021,107
370810163062,371570413004,286
371570411001,371570405021,72
370670029032,371570413004,68
371570415022,371570415011,1659
370810165023,371570410023,60
371570415023,371570412003,12296
510890103001,371570404004,97
370810156023,371570414002,73
371570406021,371570406012,777
370810156011,371570408001,511
370810128031,371570413004,164
371570410021,371570408001,32188
370810160033,371570408001,281
371570415021,371570410012,230
371570416011,371570411001,1515
370010212063,371570414001,300
370010216002,371570415022,6
371570414002,371570415023,8295
371570407002,371570406021,93
370810162012,371570408001,1245
370670019011,371570410023,196
370970609021,371570408001,52
371570405023,371570402002,57
510890105002,371570412004,99
371570411001,371570406021,57
371570403003,371570405022,747
370810167012,371570412003,169
371570406013,371570411003,45
370810154013,371570415011,60
371570413003,371570414003,121
371570405012,371570405021,467
371570410011,371570411001,389
370339305002,371570403003,507
370810153011,371570410021,71
510890105001,371570403001,381
371570404002,371570408001,358
510890103002,371570410012,470
370810156023,371570410023,324
516900005003,371570406023,111
371570413002,371570414001,1824
371570402002,371570406023,827
370810125083,371570412003,539
371570412004,371570406023,198
370810125083,371570409003,475
370810165033,371570408001,61
511210207011,371570410012,134
371570411003,371570409001,271
370810156012,371570407002,474
370810103002,371570410022,30
371570404003,371570414001,2492
370810126112,371570414002,182
371570410011,371570412004,356
510890106021,371570410021,569
370670038041,371570408001,195
510890111001,371570403003,141
370339305003,371570415022,902
370819801001,371570414002,107
371570411004,371570410012,347
370810169001,371570410023,60
370810165031,371570403003,250
370810104031,371570410021,139
371570405011,371570401013,35
371570410023,371570410023,11451
371570411001,371570405013,69
371570404003,371570404001,75
371570414003,371570411005,54
371570401013,371570405023,41
370810160091,371570414002,182
370010218011,371570415022,15
371570410014,371570409001,1040
370810157043,371570409003,93
370810128031,371570415023,101
370339305003,371570412003,4503
515900008001,371570405021,41
371570404004,371570405013,1171
371570405023,371570410023,148
371690701012,371570408001,5988
120150205013,371570406023,36
371510313082,371570415011,59
370810125102,371570412003,200
371570402001,371570415023,196
510890101002,371570412003,354
510890103002,371570403003,138
370810126082,371570410023,196
371570405023,371570416012,152
370810161013,371570408001,17
370810128051,371570415011,51
370810164051,371570415022,50
110010101001,371570415023,953
370670031051,371570410021,218
450510517002,371570409003,177
370670032011,371570410023,80
370810158004,371570406021,111
371570405022,371570402002,310
371570411001,371570411001,4005
510890107002,371570406023,25
371570411001,371570410012,116
371570415021,371570416012,1203
450510503032,371570410023,86
515900008002,371570413004,183
370339305001,371570413004,88
370810113002,371570416022,127
371570405023,371570415022,50
371570415021,371570410022,172
370810156022,371570415022,196
510890104003,371570410021,246
371570405013,371570412004,140
371570405011,371570403003,37453
511430107002,371570403003,42
370810106023,371570414002,113
371570409003,371570408001,17728
371570410021,371570405013,299
371570407001,371570409003,5687
516900004002,371570406011,324
370339301001,371570412003,173
370819801001,371570415022,138
370810155001,371570413004,1398
371570411003,371570416022,301
511410303011,371570410012,88
370339302004,371570415021,42
371570404004,371570412003,1458
510670208013,371570410023,131
371570409002,371570416012,300
371690705062,371570408001,160
370670033101,371570416023,12
370810153013,371570415011,169
370810128041,371570408001,158
370670032013,371570408001,39
371570411002,371570411001,1025
370810110001,371570412004,174
371570405013,371570403002,3275
371570405022,371570405013,2016
371570410011,371570414002,273
371570406022,371570410012,1924
370810103002,371570414002,599
371719305023,371570413004,160
371190055363,371570410012,117
371570406022,371570403003,9993
371570404003,371570406022,123
371570413001,371570401023,957
510890106022,371570405011,124
371570401011,371570416012,62
370810160051,371570406021,533
371570410014,371570415011,486
371719312001,371570406023,64
510890105003,371570403002,104
370810158004,371570409001,123
370810158002,371570410022,30
510890104003,371570415023,34
370810126111,371570414002,55
370810172003,371570406023,110
371510315043,371570410012,129
371570411002,371570415022,1448
370810108003,371570415022,15
360594073012,371570413004,68
371570405012,371570412004,337
371570414002,371570410023,40
370810107011,371570410023,216
371570413004,371570412003,11608
371570403002,371570402003,297
370819801001,371570406023,671
370570607001,371570410023,40
371939601013,371570413004,67
370810156022,371570415011,294
370810171013,371570410023,148
371570401023,371570415011,72
371570402001,371570411006,197
371570411001,371570412004,976
370010217031,371570413002,124
371570401011,371570401012,242
370810162011,371570404003,27
370810110002,371570412003,278
371830511023,371570414001,33
370810165051,371570403001,57
370810162011,371570410021,491
370339303001,371570415021,47
371570415023,371570412004,3951
370339305001,371570412004,125
370670033142,371570406023,53
370810151002,371570412004,313
371570407003,371570403001,157
371570413003,371570413004,6447
371570401011,371570401023,47
515500208143,371570413004,293
371510310022,371570409001,118
371570415022,371570416022,79
120990055024,371570410023,91
371570414001,371570416022,114
371570412003,371570402003,2120
370810160112,371570403001,484
371570408001,371570406021,989
371830527012,371570408001,26
370010216001,371570413004,313
371570410022,371570416012,162
371570408001,371570406022,14
370339305003,371570412001,314
371690701011,371570408001,14587
370010205011,371570410012,280
370650203001,371570403003,270
370010217031,371570415023,3
371570401012,371570406021,23
370810160083,371570412004,221
371570415011,371570401013,159
516900005003,371570414001,58
370850705004,371570410021,140
510890107003,371570403001,100
370010217031,371570413003,342
371570402002,371570415021,292
371570401023,371570415023,256
370810165051,371570406021,25
370810104031,371570414001,281
371570410011,371570403003,1680
371690701011,371570412004,76
371570401021,371570415021,4477
370810155003,371570415023,64
370010212013,371570415022,16
371050305051,371570414002,49
371570406011,371570403002,195
370810126191,371570415021,90
371570405013,371570403001,3877
370670040151,371570410012,134
371570411002,371570416012,1066
370810151003,371570411001,85
510890106012,371570415022,16
516900003003,371570403003,218
370810128041,371570405023,30
371570413001,371570414002,3725
370810105002,371570403003,221
371570405012,371570404001,217
371570415023,371570404003,118
370010215003,371570413004,46
371570404002,371570412004,142
370590804001,371570410021,72
370350102042,371570403001,115
370570605002,371570414001,155
370670031081,371570413004,40
371570401023,371570413004,210
370810154022,371570403003,856
370810158004,371570416023,55
370810154022,371570415011,150
371570412001,371570416023,55
370670022002,371570403003,336
371570406011,371570410021,884
371290122032,371570412003,226
